state_id,state,district_id,district,discom_id,discom,consumer_category,band_type,hours,adjustment_type,value,applies_to,tariff_year,effective_from,official_source,data_status,notes
UK,Uttarakhand,UK_HARIDWAR,Haridwar,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_NAINITAL,Nainital,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_PAURI_GARHWAL,Pauri Garhwal,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_PITHORAGARH,Pithoragarh,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_RUDRAPRAYAG,Rudraprayag,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_TEHRI_GARHWAL,Tehri Garhwal,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_UDHAM_SINGH_NAGAR,Udham Singh Nagar,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
UK,Uttarakhand,UK_UTTARKASHI,Uttarkashi,UK_UPCL,UPCL,Industrial,ToD_status,NOT_APPROVED_AS_NEW_GENERAL_TOD_FOR_OTHER_CATEGORIES,DEFERRED,NOT_SEPARATELY_SPECIFIED,Industrial tariff record; no unsupported slot-wise rate added,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/01/20260102144277158.pdf,VERIFIED_OFFICIAL_SOURCE,UERC material states UPCL proposed ToD for categories other than agriculture and that approval for other categories was deferred because adequate slot-wise consumption data was unavailable; therefore no artificial industrial ToD slots are created.
HR,Haryana,HR_AMBALA,Ambala,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_BHIWANI,Bhiwani,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_CHARKHI_DADRI,Charkhi Dadri,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_FARIDABAD,Faridabad,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_FATEHABAD,Fatehabad,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_GURUGRAM,Gurugram,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_HISAR,Hisar,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_JHAJJAR,Jhajjar,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_JIND,Jind,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_KAITHAL,Kaithal,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_KARNAL,Karnal,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_KURUKSHETRA,Kurukshetra,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_MAHENDRAGARH,Mahendragarh,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_NUH,Nuh,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_PALWAL,Palwal,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_PANCHKULA,Panchkula,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_PANIPAT,Panipat,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_REWARI,Rewari,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_ROHTAK,Rohtak,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_SIRSA,Sirsa,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_SONIPAT,Sonipat,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
HR,Haryana,HR_YAMUNANAGAR,Yamunanagar,HR_UHBVN_DHBVN,UHBVN/DHBVN,Industrial,existing_incremental_ToD,NOT_SEPARATELY_SPECIFIED_IN_FY2026-27_ORDER,EXISTING_TOD_ON_INCREMENTAL_CONSUMPTION,NOT_SEPARATELY_SPECIFIED,Industrial consumers subject to existing ToD arrangement,2026-27,2026-04-01,https://herc.gov.in/WriteReadData/Orders/O2026250325.pdf,VERIFIED_OFFICIAL_SOURCE,HERC FY2026-27 order notes existing ToD on incremental consumption was not effective and directs UHBVN/DHBVN to file a comprehensive ToD framework; no new statewide slot-wise rate is invented here.
JK,Jammu & Kashmir,JK_ANANTNAG,Anantnag,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_BANDIPORA,Bandipora,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_BARAMULLA,Baramulla,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_BUDGAM,Budgam,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_DODA,Doda,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_GANDERBAL,Ganderbal,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_JAMMU,Jammu,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_KATHUA,Kathua,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_KISHTWAR,Kishtwar,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_KULGAM,Kulgam,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_KUPWARA,Kupwara,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_POONCH,Poonch,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_PULWAMA,Pulwama,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_RAJOURI,Rajouri,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_RAMBAN,Ramban,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
JK,Jammu & Kashmir,JK_REASI,Reasi,JK_JPDCL_KPDCL,JPDCL/KPDCL,Industrial,ToD,NOT_SEPARATELY_SPECIFIED_ON_CURRENT_OFFICIAL_CONSUMER_PAGE,surcharge_or_rebate,10% TOD surcharge/rebate applicable,HT Industrial and other categories as specified by JERC tariff framework,2025-26,2025-04-01,https://kpdcl.jk.gov.in/,VERIFIED_OFFICIAL_SOURCE,KPDCL official consumer tariff page states a 10% TOD surcharge/rebate for applicable categories. The file does not invent peak/off-peak hours where the official current page does not state them.
